חברה,שם,קטגוריה,אתר אינטרנט,כתובת,טלפון,קניות אונליין,אזור,חדש,latitude,longitude
שילב,איכילוב-מרכז ויצמן,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"תל אביב, מרכז ויצמן, ויצמן 14",03-6960773,Y,מרכז,N,32.081637,34.789119
שילב,אשקלון,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"אשקלון, קניון חוצות-שד בן גוריון 1",08-6723858,Y,דרום,N,31.660499,34.589473
שילב,באר שבע,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"באר שבע, קריית הממשלה-התקווה 4",08-6277612,Y,דרום,N,31.245385,34.799266
שילב,גן העיר,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"תל אביב, אבן גבירול 71",03-5279064,Y,מרכז,N,32.082584,34.781074
שילב,גן שמואל,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"גן שמואל, מרכז מסחרי גן שמואל",04-9822543,Y,צפון,N,32.448144,34.953184
שילב,גרנד קניון,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"חיפה, שמחה גולן 12, נווה שאנן",04-8120555,Y,צפון,N,32.787631,35.014752
שילב,הדסה עין כרם,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"ירושלים, בית חולים הדסה עין כרם",02-6427514,Y,ירושלים,N,31.765488,35.149165
שילב,חדרה,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"חדרה, הרצל 46",04-6341631,Y,צפון,N,32.439375,34.919989
שילב,חוצות המפרץ,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"חיפה, קניון חוצות-החרושת 9000",04-8400934,Y,צפון,N,32.808196,35.056159
שילב,מלחה,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"ירושלים, קניון מלחה-אגודת ספורט ביתר 1",02-6793319,Y,ירושלים,N,31.751633,35.186594
שילב,מבשרת ציון,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"מבשרת ציון, שדרות החוצבים 10",02-9554400,Y,ירושלים,N,31.796706,35.146448
שילב,נמל תל אביב,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"תל אביב, נמל תל אביב-התערוכה 3",03-6044542,Y,מרכז,N,32.097389,34.775917
שילב,נס ציונה,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"נס ציונה, קניותר - האירוסים 58",08-6586405,Y,מרכז,N,31.930194,34.798312
שילב,נתיבות,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"נתיבות, בעלי המאכה 203",08-6724548,Y,דרום,N,31.417642,34.594714
שילב,עפולה,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"עפולה, הנשיא 18",04-6593566,Y,צפון,N,32.610216,35.288283
שילב,שפיגל פתח תקווה,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"פתח תקווה, שפיגל 3",03-9309305,Y,מרכז,N,32.087817,34.887234
שילב,קרית שמונה,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"קרית שמונה, מרכז ביג קרית שמונה",04-9962899,Y,צפון,N,33.192473,35.571230
שילב,ראשלצ עודפים,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"ראשון לציון, משה לוי 16",03-5736660,Y,מרכז,N,31.988937,34.774016
שילב,"רמב""ם","ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"חיפה, בי""ח רמב""ם-דרך העליה השניה 8",04-6890989,Y,צפון,N,32.832062,34.985419
שילב,רמת השרון,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"רמת השרון, סוקולוב 90",03-5403652,Y,שרון,N,32.148533,34.839941
שילב,רעננה,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"רעננה, אחוזה 42",09-7439860,Y,שרון,N,32.178678,34.883649
שילב,שער ראשון,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"ראשון לציון, קניון שער העיר-גולדה מאיר 1",03-9527896,Y,מרכז,N,31.967597,34.785249
שילב,תל השומר,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"רמת גן, בי""ח תל השומר-שיבא 2",03-6355897,Y,מרכז,N,32.048305,34.842690
שילב,סורוקה,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"באר שבע, בי""ח סורוקה-יצחק רגר 151",08-6625338,Y,דרום,N,31.265883,34.797915
שילב,ברזילי,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"אשקלון, בי""ח ברזילי-ההסתדרות 2 ",08-6795953,Y,דרום,N,31.662015,34.559659
שילב,אסף סנטר,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"באר יעקב, קניון רפואי אסף סנטר",08-6766945,Y,מרכז,N,31.968392,34.842630
שילב,אשדוד,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"אשדוד, קניון סיטי-הרצל 1",08-8557778,Y,דרום,N,31.793971,34.640307
שילב,גרנד באר שבע,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"באר שבע, קניון גרנד-טוביהו דוד 125",08-6748928,Y,דרום,N,31.250686,34.771641
שילב,טבריה,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"טבריה, הגליל 22",04-6721722,Y,צפון,N,32.786307,35.539926
שילב,מתחם G יקנעם,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"יקנעם, התמר 2",04-8216848,Y,צפון,N,32.659628,35.105108
שילב,כפר סבא-ק. ערים,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"כפר סבא, ברל כצנלסון 14",09-7410280,Y,שרון,N,32.178367,34.904634
שילב,"כפר סבא-בי""ח מאיר","ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"כפר סבא, טשרניחובסקי 59",09-7420038,Y,שרון,N,32.181202,34.897038
שילב,נהריה-קניון,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"נהריה, קניון נהריה-אירית 2",04-9922555,Y,צפון,N,32.990224,35.095300
שילב,נהריה-בית חולים,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"נהריה, המרכז הרפואי לגליל",04-9522482,Y,צפון,N,33.008521,35.095300
שילב,סביונים,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"יהוד, קניון סביונים-משה דיין 3",03-5365097,Y,מרכז,N,32.030516,34.878163
שילב,פתח תקווה-סגולה,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"פתח תקווה, אלכסנדר ינאי 6",03-9649962,Y,מרכז,N,32.104410,34.896842
שילב,ראשון לציון-מתחם G,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"ראשון לציון, לח""י 2 ",03-5351876,Y,מרכז,N,31.985601,34.766736
שילב,שרונים,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"הוד השרון, הרקון 2",09-7735162,Y,שרון,N,32.132282,34.902468
שילב,מעלות,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"מעלות, צים סנטר-שלמה שרירא 3",04-6629881,Y,צפון,N,33.021729,35.280273
שילב,שערי צדק,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"ירושלים, מ. רפואי שערי צדק-שמואל בייט 12",02-6745483,Y,ירושלים,N,31.773124,35.185160
שילב,שילב איילון,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"בני ברק, ברוך הירש 23",03-5702275,Y,מרכז,N,32.097823,34.826720
שילב,בלינסון,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"פתח תקווה, בי""ח בלינסון-זבוטינסקי 39",03-9214708,Y,מרכז,N,32.088082,34.867486
שילב,לב המפרץ,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"חיפה, קניון לב המפרץ-ההסתדרות 55",04-8419210,Y,צפון,N,32.793006,35.036652
שילב,נשר תל חנן,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"נשר, מתחם ONE - בר יהודה 147",04-6959640,Y,צפון,N,32.778296,35.038958
שילב,אשדוד סטאר סנטר,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"אשדוד, ז'בוטינסקי 45",08-9220753,Y,דרום,N,31.811776,34.647393
שילב,כרמיאל,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"כרמיאל, מעלה כמון 9",04-9082036,Y,צפון,N,32.926886,35.325867
שילב,מודיעין,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"מודיעין, קניון עזריאלי- לב העיר 2",08-9267402,Y,ירושלים,N,31.899698,35.007642
שילב,נתניה-פולג,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"נתניה, מ. ביג פולג-גיבורי ישראל 5",09-8651514,Y,שרון,N,32.275514,34.859982
שילב,ירכא,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"ירכא, איזור תעשיה ירכא",04-9809282,Y,צפון,N,32.946781,35.172584
שילב,זכרון יעקב,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"זכרון יעקב, קניון מול זכרון",04-6016272,Y,צפון,N,32.569308,34.933370
שילב,אילת - התמרים,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"אילת, שד' התמרים 1",08-6371641,Y,אילת,N,29.554784,34.953806
שילב,אילת-מלכת שבא,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"אילת, החוף הצפוני-רח' אנטיב 8",08-6901933,Y,אילת,N,29.550620,34.962217
שילב,נצרת,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"נצרת, דרך העמק 41, דודג' סנטר",04-6468805,Y,צפון,N,32.694417,35.304127
שילב,אום אל פאחם,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"אום אל פאחם, מרכז seven צומת אום אל פאחם",054-7272013,Y,צפון,N,32.534057,35.148923
שילב,קריון,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"קרית ביאליק, דרך עכו חיפה 192",04-8779252,Y,צפון,N,32.842111,35.090931
שילב,קניון רחובות,"ילדים ותינוקות,מתנות ופנאי",www.shilav.co.il,"רחובות, ביל""ו 2",08-9493717,Y,מרכז,N,31.893812,34.807105
ACE,אייס בית שאן,לבית ולחצר,,"בית שאן, העמל 7",04-6437579,N,צפון,N,32.512691,35.500497
ACE,אייס חולון,לבית ולחצר,,"חולון, המרכבה 40",03-5582360,N,מרכז,N,32.005567,34.806544
ACE,אייס עין שמר,לבית ולחצר,,"מועצה אזורית מנשה, קיבות עין שמר ",04-6197200,N,צפון,N,32.461807,35.006913
ACE,אייס בני ברק,לבית ולחצר,,"בני ברק, מבצע קדש 56",03-7582810,N,מרכז,N,32.099864,34.829423
ACE,אייס שילת,לבית ולחצר,,"מודיעין, א.ת שילת",08-9799730,N,ירושלים,N,31.915851,35.022928
ACE,אייס כפר סבא,לבית ולחצר,,"כפר סבא, ויצמן 301 מתחם G",09-7884300,N,שרון,N,32.171308,34.926889
ACE,אייס קרית אתא,לבית ולחצר,,", מרכז ביג ק. אתא",04-8410703,N,צפון,N,32.811642,35.072984
ACE,אייס ראשון לציון,לבית ולחצר,,"ראשון לציון, ילדי טהרן 5",03-9619388,N,מרכז,N,31.984908,34.769274
ACE,אייס אשדוד,לבית ולחצר,,"אשדוד, זבוטינסקי 39 סטאר סנטר",08-6225221,N,דרום,N,31.809598,34.655891
ACE,אייס עפולה,לבית ולחצר,,"עפולה, מרכז מסחרי עמק סנטר",04-6426130,N,צפון,N,32.620117,35.312082
ACE,אייס ירושלים,לבית ולחצר,,"ירושלים, האומן 17 א.ת תלפיות",02-6794924,N,ירושלים,N,31.751270,35.208782
ACE,אייס יהוד,לבית ולחצר,,"יהוד, צומת הטייסים",03-6266161,N,מרכז,N,32.026077,34.900538
ACE,אייס בילו,לבית ולחצר,,"קרית עקרון, בילו סנטר ",08-9413446,N,מרכז,N,31.862641,34.816447
ACE,אייס חוצות,לבית ולחצר,,"חיפה, החרושת צומת וולקן",04-9114806,N,צפון,N,32.806376,35.057006
ACE,אייס באר שבע,לבית ולחצר,,"באר שבע, מרכז ביג באר שבע",08-6224100,N,דרום,N,31.245701,34.812835
ACE,אייס סינרמה תא,לבית ולחצר,,"תל אביב, יגאל אלון 59",03-6870405,N,מרכז,N,32.063961,34.791281
ACE,אייס רמלה לוד,לבית ולחצר,,"רמלה, צומת אחיסמך",03-9244646,N,מרכז,N,31.932862,34.889508
ACE,אייס בית שמש,לבית ולחצר,,"בית שמש, מרכז ביג",02-9998383,N,ירושלים,N,31.756799,34.987457
ACE,אייס רגבה,לבית ולחצר,,"רגבה, מרכז ביג ",04-9117603,N,צפון,N,32.974993,35.094777
ACE,אייס פולג,לבית ולחצר,,"נתניה, מרכז ביג פולג",09-8851598,N,שרון,N,32.275469,34.860004
ACE,אוטודיפו חוצות,לבית ולחצר,,"חיפה, צומת וולקן",04-8424241,N,צפון,N,32.806349,35.057039
ACE,אוטודיפו אשדוד,לבית ולחצר,,"אשדוד, סטאר סנטר",08-8567151,N,דרום,N,31.810127,34.657158
ACE,דובלה,לבית ולחצר,,"אשדוד, המדע 52",08-8630101,N,דרום,N,31.832566,34.685265
ACE,פתח תקווה,לבית ולחצר,,"פתח תקווה, הרב פינטו 20",03-5449394,N,מרכז,N,32.099966,34.894713
ACE,נצרת ,לבית ולחצר,,"נצרת, דרך אריאל שרון 41",,N,צפון,N,32.692932,35.305005
ACE,נתניה,לבית ולחצר,,"נתניה, יד חרוצים 8",,N,שרון,N,32.278918,34.863575
ACE,אוטו דיפו - מתחם מבקיעים,לבית ולחצר,,"מתחם מבקיעים, שד' השעתיה 11",,N,דרום,N,31.622718,34.577434
ACE,אייס - מבקיעים,לבית ולחצר,,"מבקיעים, מושב מבקיעים",,N,דרום,N,31.627878,34.579847
גולף קו,קניון חוצות המפרץ,לבית ולחצר,www.golfco.co.il,"קרית חיים, החרושת 5 צומת וולקן",04-8428547,N,צפון,N,32.80655955992052,35.05495444007948
גולף קו,ביג פולג,לבית ולחצר,www.golfco.co.il,"נתניה, גיבורי ישראל 5",09-8356766,N,שרון,N,32.27635767457606,34.859637334917544
גולף קו,דיזנגוף סנטר,לבית ולחצר,www.golfco.co.il,"תל-אביב, דיזנגוף סנטר",03-5252757,N,מרכז,N,32.07538029589853,34.77522656104232
גולף קו,סטאר סנטר,לבית ולחצר,www.golfco.co.il,"אשדוד, ז'בוטינסקי 47",073-7093386,N,דרום,N,31.810622421398257,34.65317484498114
גולף קו,"ביל""ו סנטר",לבית ולחצר,www.golfco.co.il,"קרית עקרון, צומת בילו קרית עקרון",073-7093323,N,מרכז,N,31.87214964504164,34.81925210641426
